pa,da,pa_da_sum,pa_da_diff,pa_da_product,pa_da_ratio,pa_squared,da_squared,pa_da_mean,pa_da_max,pa_da_min,domain_length,domain_num_dots,tld_length,url_length,url_path_depth,status_is_live,status_is_pending,status_live,status_pending,status_status,status_nan,tld_encoded
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8862447078016059,0.5819861437001426,0.14209872912833219,-0.2073448024617132,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,2.039383746021069
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1553445726027132,-1.4920008411221841,0.14209872912833219,-0.9102597267834421,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283544810050374,0.5819861437001426,0.14209872912833219,2.1603686268325317,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6702040078089129,0.5819861437001426,0.14209872912833219,-0.5773000257889389,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6171448430004987,0.5819861437001426,0.14209872912833219,-0.46631345879077124,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0207946402021595,-1.4920008411221841,0.14209872912833219,-1.0212462937816098,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8862447078016059,-1.4920008411221841,0.14209872912833219,0.2735969878636803,1.875401714427493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7516947754010523,0.5819861437001426,0.14209872912833219,2.41933728316159,2.934706429204982,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,2.039383746021069
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8629044134055911,0.5819861437001426,0.14209872912833219,0.3105925101964029,1.875401714427493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0207946402021595,0.5819861437001426,0.14209872912833219,-0.7622776374525518,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283544810050374,-1.4920008411221841,0.14209872912833219,-0.31833136945988094,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,2.039383746021069
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07894511339828422,0.5819861437001426,0.14209872912833219,-0.6512910704543841,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938045486044838,-1.4920008411221841,0.14209872912833219,-0.3553268917926035,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283544810050374,0.5819861437001426,0.14209872912833219,1.5684402695089705,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8862447078016059,0.5819861437001426,0.14209872912833219,-0.13335375779626804,1.875401714427493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592546162039302,0.5819861437001426,-3.5714147254253983,-0.42931793645804867,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.5731601377706274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4825949105999451,0.5819861437001426,0.14209872912833219,-0.3923224141253261,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8862447078016059,-1.4920008411221841,0.14209872912833219,-1.2062239054452228,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2898945050032669,-1.4920008411221841,0.14209872912833219,-1.095237338447055,-1.302512429904974,-2.742578919636549,-0.15329283909227878,-2.742578919636549,-0.15329283909227878,3.473710792030141,-0.1348399724926484,3.0844012995377477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.558994369804374,-1.4920008411221841,0.14209872912833219,-0.7252821151198292,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8862447078016059,-1.4920008411221841,0.14209872912833219,-1.2062239054452228,-0.24320771512748493,-2.742578919636549,-0.15329283909227878,-2.742578919636549,-0.15329283909227878,3.473710792030141,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7516947754010523,-1.4920008411221841,0.14209872912833219,-0.7252821151198292,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4825949105999451,0.5819861437001426,0.14209872912833219,0.12561489853279,0.816096999650004,-2.742578919636549,-0.15329283909227878,-2.742578919636549,-0.15329283909227878,3.473710792030141,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4011041430078055,0.5819861437001426,0.14209872912833219,1.5684402695089705,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8629044134055911,0.5819861437001426,0.14209872912833219,0.4585745995272932,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974543458061447,0.5819861437001426,0.14209872912833219,-1.0212462937816098,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,4.651927629812766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0207946402021595,0.5819861437001426,0.14209872912833219,-0.46631345879077124,-0.24320771512748493,-2.742578919636549,6.523461930260307,-2.742578919636549,6.523461930260307,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1320042782066984,0.5819861437001426,0.14209872912833219,-0.7252821151198292,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.558994369804374,-1.4920008411221841,0.14209872912833219,-0.2813358471271583,0.816096999650004,-2.742578919636549,-0.15329283909227878,-2.742578919636549,-0.15329283909227878,3.473710792030141,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592546162039302,0.5819861437001426,0.14209872912833219,0.38458355486184803,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6171448430004987,0.5819861437001426,0.14209872912833219,0.014628331534622275,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4825949105999451,-1.4920008411221841,0.14209872912833219,-0.5403045034562164,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07894511339828422,-1.4920008411221841,0.14209872912833219,0.4585745995272932,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05560481900226939,0.5819861437001426,0.14209872912833219,-0.6882865927871067,-0.24320771512748493,-2.742578919636549,-0.15329283909227878,-2.742578919636549,-0.15329283909227878,3.473710792030141,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93930387261002,0.5819861437001426,0.14209872912833219,2.56731937249248,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7516947754010523,0.5819861437001426,0.14209872912833219,0.49557012186001576,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05560481900226939,0.5819861437001426,0.14209872912833219,-0.42931793645804867,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21349504579883782,0.5819861437001426,0.14209872912833219,0.19960594319823516,0.816096999650004,-2.742578919636549,6.523461930260307,-2.742578919636549,6.523461930260307,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34804497819939145,0.5819861437001426,0.14209872912833219,-0.7252821151198292,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8862447078016059,0.5819861437001426,0.14209872912833219,-0.2073448024617132,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592546162039302,0.5819861437001426,0.14209872912833219,-0.46631345879077124,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07894511339828422,0.5819861437001426,0.14209872912833219,-0.42931793645804867,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34804497819939145,-1.4920008411221841,0.14209872912833219,-1.0212462937816098,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592546162039302,0.5819861437001426,0.14209872912833219,2.0863775821670867,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938045486044838,0.5819861437001426,0.14209872912833219,1.7534178811725833,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938045486044838,0.5819861437001426,0.14209872912833219,-0.8732642044507196,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283544810050374,0.5819861437001426,0.14209872912833219,0.2735969878636803,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190154751402823,0.5819861437001426,0.14209872912833219,1.3834626578453577,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,3.0844012995377477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05560481900226939,0.5819861437001426,0.14209872912833219,-0.5033089811234938,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34804497819939145,0.5819861437001426,0.14209872912833219,-0.5033089811234938,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6171448430004987,0.5819861437001426,0.14209872912833219,-1.2802149501106679,-1.302512429904974,-2.742578919636549,-0.15329283909227878,-2.742578919636549,-0.15329283909227878,3.473710792030141,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32470468380337664,0.5819861437001426,0.14209872912833219,-0.5773000257889389,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6171448430004987,0.5819861437001426,0.14209872912833219,1.8274089258380286,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6171448430004987,-1.4920008411221841,0.14209872912833219,-0.3923224141253261,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32470468380337664,0.5819861437001426,0.14209872912833219,1.3834626578453577,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0738538050105735,0.5819861437001426,0.14209872912833219,-0.46631345879077124,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0207946402021595,0.5819861437001426,0.14209872912833219,-0.2073448024617132,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8862447078016059,0.5819861437001426,0.14209872912833219,-0.8732642044507196,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32470468380337664,0.5819861437001426,0.14209872912833219,-0.3923224141253261,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974543458061447,0.5819861437001426,0.14209872912833219,1.346467135512635,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4825949105999451,0.5819861437001426,0.14209872912833219,1.4204581801780802,0.816096999650004,-2.742578919636549,-0.15329283909227878,-2.742578919636549,-0.15329283909227878,3.473710792030141,-0.1348399724926484,3.0844012995377477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938045486044838,0.5819861437001426,0.14209872912833219,-0.2813358471271583,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21349504579883782,0.5819861437001426,0.14209872912833219,1.3094716131799125,1.875401714427493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6171448430004987,0.5819861437001426,0.14209872912833219,-0.6142955481216615,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.342953669811681,0.5819861437001426,0.14209872912833219,-0.3923224141253261,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938045486044838,0.5819861437001426,0.14209872912833219,1.975391015168919,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1320042782066984,0.5819861437001426,0.14209872912833219,-0.6882865927871067,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-1.0956689145289666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4825949105999451,-1.4920008411221841,0.14209872912833219,1.2354805685144674,-0.24320771512748493,-2.742578919636549,-0.15329283909227878,-2.742578919636549,-0.15329283909227878,3.473710792030141,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.558994369804374,-1.4920008411221841,0.14209872912833219,-0.7252821151198292,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6702040078089129,0.5819861437001426,0.14209872912833219,1.6794268365071383,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4825949105999451,0.5819861437001426,0.14209872912833219,-0.31833136945988094,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8629044134055911,0.5819861437001426,0.14209872912833219,2.1973641491652542,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0207946402021595,0.5819861437001426,0.14209872912833219,-0.05936271313082288,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6171448430004987,0.5819861437001426,0.14209872912833219,-0.09635823546354545,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1320042782066984,0.5819861437001426,0.14209872912833219,0.7915343005217964,1.875401714427493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,3.0844012995377477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0738538050105735,0.5819861437001426,0.14209872912833219,-0.46631345879077124,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6171448430004987,0.5819861437001426,0.14209872912833219,-0.09635823546354545,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21349504579883782,0.5819861437001426,0.14209872912833219,-0.31833136945988094,-1.302512429904974,-2.742578919636549,-0.15329283909227878,-2.742578919636549,-0.15329283909227878,3.473710792030141,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4825949105999451,0.5819861437001426,0.14209872912833219,-0.6142955481216615,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4011041430078055,0.5819861437001426,0.14209872912833219,1.975391015168919,0.816096999650004,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93930387261002,0.5819861437001426,0.14209872912833219,-0.5033089811234938,-1.302512429904974,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07894511339828422,0.5819861437001426,0.14209872912833219,-0.46631345879077124,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2898945050032669,-1.4920008411221841,0.14209872912833219,-0.31833136945988094,1.875401714427493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,2.039383746021069
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190154751402823,0.5819861437001426,0.14209872912833219,2.012386537501641,1.875401714427493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32470468380337664,-1.4920008411221841,0.14209872912833219,-0.13335375779626804,-0.24320771512748493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974543458061447,0.5819861437001426,0.14209872912833219,-0.9842507714488873,-1.302512429904974,-2.742578919636549,-0.15329283909227878,-2.742578919636549,-0.15329283909227878,3.473710792030141,-0.1348399724926484,-0.3119057493914577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32470468380337664,2.655973128522469,0.14209872912833219,0.569561166525461,1.875401714427493,0.36462031879561047,-0.15329283909227878,0.36462031879561047,-0.15329283909227878,-0.2878765849748736,-0.1348399724926484,-0.3119057493914577
